game_id,play_id,nfl_id,frame_id,x,y
2023100900,228,47974,11,90.16,23.48
2023100900,228,47974,12,90.56,24.1
2023100900,228,47974,13,90.97,24.74
2023100900,228,47974,14,91.39,25.4
2023100900,228,47974,15,91.82,26.06
2023100900,228,47974,16,92.26,26.74
2023100900,228,47974,17,92.71,27.4
2023100900,228,47974,18,93.18,28.08
2023100900,228,47974,19,93.64,28.75
2023100900,228,53472,1,80.61,40.04
2023100900,228,53472,2,81.06,39.94
2023100900,228,53472,3,81.54,39.78
2023100900,228,53472,4,82.05,39.57
2023100900,228,53472,5,82.57,39.33
2023100900,228,53472,6,83.1,39.04
2023100900,228,53472,7,83.65,38.72
2023100900,228,53472,8,84.19,38.37
2023100900,228,53472,9,84.73,37.98
2023100900,228,53472,10,85.3,37.57
2023100900,228,53472,11,85.87,37.13
2023100900,228,53472,12,86.46,36.68
2023100900,228,53472,13,87.05,36.22
2023100900,228,53472,14,87.65,35.77
2023100900,228,53472,15,88.26,35.32
2023100900,228,53472,16,88.87,34.89
2023100900,228,53472,17,89.48,34.48
2023100900,228,53472,18,90.09,34.09
2023100900,228,53472,19,90.67,33.71
2023100900,228,55915,1,77.96,25.11
2023100900,228,55915,2,78.78,25.03
2023100900,228,55915,3,79.61,24.94
2023100900,228,55915,4,80.44,24.85
2023100900,228,55915,5,81.27,24.76
2023100900,228,55915,6,82.09,24.68
2023100900,228,55915,7,82.9,24.61
2023100900,228,55915,8,83.7,24.55
2023100900,228,55915,9,84.51,24.52
2023100900,228,55915,10,85.3,24.51
2023100900,228,55915,11,86.09,24.51
2023100900,228,55915,12,86.87,24.53
2023100900,228,55915,13,87.65,24.59
2023100900,228,55915,14,88.42,24.68
2023100900,228,55915,15,89.18,24.81
2023100900,228,55915,16,89.92,24.98
2023100900,228,55915,17,90.64,25.17
2023100900,228,55915,18,91.35,25.39
2023100900,228,55915,19,92.03,25.64
2023100900,295,55900,1,98.67,36.2
2023100900,295,55900,2,98.57,36.91
2023100900,295,55900,3,98.45,37.64
2023100900,295,55900,4,98.34,38.37
2023100900,295,55900,5,98.23,39.1
2023100900,295,55900,6,98.11,39.82
2023100900,295,55900,7,97.97,40.55
2023100900,295,55900,8,97.8,41.27
2023100900,349,54487,1,73.08,18.48
2023100900,349,54487,2,73.01,18.15
2023100900,349,54487,3,72.97,17.79
2023100900,349,54487,4,72.98,17.37
2023100900,349,54487,5,73.04,16.89
2023100900,349,54487,6,73.14,16.38
2023100900,349,54487,7,73.27,15.82
2023100900,349,54487,8,73.42,15.22
2023100900,349,54487,9,73.57,14.6
2023100900,349,54487,10,73.73,13.96
2023100900,349,54487,11,73.89,13.3
2023100900,349,41282,1,83.39,13.39
2023100900,349,41282,2,83.16,12.85
2023100900,349,41282,3,82.92,12.32
2023100900,349,41282,4,82.65,11.82
2023100900,349,41282,5,82.37,11.33
2023100900,349,41282,6,82.07,10.85
2023100900,349,41282,7,81.75,10.4
2023100900,349,41282,8,81.41,9.94
2023100900,349,41282,9,81.05,9.5
2023100900,349,41282,10,80.68,9.05
2023100900,349,41282,11,80.27,8.6
2023100900,403,46087,1,56.58,40.19
2023100900,403,46087,2,56.35,40.23
2023100900,403,46087,3,56.15,40.21
2023100900,403,46087,4,55.98,40.15
2023100900,403,46087,5,55.87,40.05
2023100900,403,46087,6,55.81,39.93
2023100900,403,46087,7,55.82,39.82
2023100900,403,46087,8,55.88,39.72
2023100900,403,46087,9,56.0,39.67
2023100900,403,46087,10,56.16,39.66
2023100900,403,48241,1,60.19,35.25
2023100900,403,48241,2,60.25,35.9
2023100900,403,48241,3,60.35,36.58
2023100900,403,48241,4,60.48,37.27
2023100900,403,48241,5,60.65,37.98
2023100900,403,48241,6,60.84,38.71
2023100900,403,48241,7,61.06,39.47
2023100900,403,48241,8,61.3,40.23
2023100900,403,48241,9,61.55,41.0
2023100900,403,48241,10,61.82,41.77
2023100900,403,43370,1,65.49,36.65
2023100900,403,43370,2,65.4,37.31
2023100900,403,43370,3,65.32,37.97
2023100900,403,43370,4,65.26,38.64
2023100900,403,43370,5,65.21,39.31
2023100900,403,43370,6,65.17,40.0
2023100900,403,43370,7,65.14,40.69
2023100900,403,43370,8,65.11,41.38
2023100900,403,43370,9,65.09,42.07
2023100900,403,43370,10,65.05,42.76
2023100900,551,42361,1,89.23,17.32
2023100900,551,42361,2,89.34,17.09
2023100900,551,42361,3,89.38,16.78
2023100900,551,42361,4,89.41,16.43
2023100900,551,42361,5,89.39,16.01
2023100900,551,42361,6,89.34,15.58
2023100900,551,42361,7,89.26,15.1
2023100900,551,42361,8,89.15,14.6
2023100900,551,42361,9,89.02,14.06
2023100900,551,42361,10,88.88,13.5
2023100900,551,42361,11,88.74,12.94
2023100900,551,42361,12,88.6,12.36
2023100900,551,42361,13,88.46,11.78
2023100900,551,42361,14,88.33,11.2
2023100900,551,42361,15,88.21,10.62
2023100900,551,42361,16,88.09,10.04
2023100900,551,48581,1,71.49,19.21
2023100900,551,48581,2,71.45,18.74
2023100900,551,48581,3,71.46,18.23
2023100900,551,48581,4,71.49,17.69
2023100900,551,48581,5,71.57,17.13
2023100900,551,48581,6,71.67,16.53
2023100900,551,48581,7,71.81,15.91
2023100900,551,48581,8,71.98,15.26
2023100900,551,48581,9,72.17,14.6
2023100900,551,48581,10,72.38,13.91
2023100900,551,48581,11,72.62,13.2
2023100900,551,48581,12,72.88,12.49
2023100900,551,48581,13,73.16,11.76
2023100900,551,48581,14,73.46,11.02
2023100900,551,48581,15,73.78,10.28
2023100900,551,48581,16,74.13,9.55
2023100900,551,52502,1,72.27,16.27
2023100900,551,52502,2,72.45,15.6
2023100900,551,52502,3,72.64,14.92
2023100900,551,52502,4,72.83,14.23
2023100900,551,52502,5,73.0,13.54
2023100900,551,52502,6,73.17,12.85
2023100900,551,52502,7,73.35,12.15
2023100900,551,52502,8,73.53,11.45
2023100900,551,52502,9,73.7,10.75
2023100900,551,52502,10,73.88,10.05
2023100900,551,52502,11,74.06,9.36
2023100900,551,52502,12,74.25,8.68
2023100900,551,52502,13,74.46,8.01
2023100900,551,52502,14,74.67,7.35
2023100900,551,52502,15,74.91,6.71
2023100900,551,52502,16,75.19,6.09
2023100900,710,47804,1,66.76,33.24
2023100900,710,47804,2,66.39,33.73
2023100900,710,47804,3,66.05,34.25
2023100900,710,47804,4,65.73,34.78
2023100900,710,47804,5,65.45,35.33
2023100900,710,47804,6,65.23,35.9
2023100900,710,47804,7,65.07,36.49
2023100900,710,47804,8,64.95,37.09
2023100900,710,47804,9,64.9,37.69
2023100900,710,47804,10,64.9,38.3
2023100900,710,47804,11,64.94,38.89
2023100900,710,53649,1,80.89,28.9
2023100900,710,53649,2,80.48,29.12
2023100900,710,53649,3,80.04,29.37
2023100900,710,53649,4,79.6,29.66
2023100900,710,53649,5,79.14,29.97
2023100900,710,53649,6,78.68,30.31
2023100900,710,53649,7,78.21,30.67
2023100900,710,53649,8,77.75,31.06
2023100900,710,53649,9,77.27,31.47
2023100900,710,53649,10,76.8,31.89
2023100900,710,53649,11,76.31,32.34
2023100900,710,46087,1,69.55,45.18
2023100900,710,46087,2,69.09,45.1
2023100900,710,46087,3,68.67,45.02
2023100900,710,46087,4,68.29,44.91
2023100900,710,46087,5,67.97,44.79
2023100900,710,46087,6,67.71,44.64
2023100900,710,46087,7,67.5,44.47
2023100900,710,46087,8,67.35,44.28
2023100900,710,46087,9,67.26,44.09
2023100900,710,46087,10,67.25,43.9
2023100900,710,46087,11,67.28,43.71
2023100900,710,45021,1,81.05,35.61
2023100900,710,45021,2,80.69,35.97
2023100900,710,45021,3,80.3,36.34
2023100900,710,45021,4,79.88,36.7
2023100900,710,45021,5,79.44,37.06
2023100900,710,45021,6,78.98,37.4
2023100900,710,45021,7,78.51,37.74
2023100900,710,45021,8,78.02,38.06
2023100900,710,45021,9,77.5,38.38
2023100900,710,45021,10,76.97,38.7
2023100900,710,45021,11,76.42,39.01
2023100900,710,55900,1,77.47,31.51
2023100900,710,55900,2,76.97,32.06
2023100900,710,55900,3,76.46,32.64
2023100900,710,55900,4,75.95,33.23
2023100900,710,55900,5,75.44,33.84
2023100900,710,55900,6,74.94,34.47
2023100900,710,55900,7,74.44,35.11
2023100900,710,55900,8,73.95,35.78
2023100900,710,55900,9,73.46,36.45
2023100900,710,55900,10,72.99,37.12
2023100900,710,55900,11,72.53,37.8
2023100900,803,47804,1,44.58,18.28
2023100900,803,47804,2,44.59,17.74
2023100900,803,47804,3,44.61,17.17
2023100900,803,47804,4,44.64,16.59
2023100900,803,47804,5,44.69,16.01
2023100900,803,47804,6,44.74,15.44
2023100900,803,47804,7,44.81,14.87
2023100900,803,47804,8,44.86,14.31
2023100900,803,47804,9,44.91,13.76
2023100900,803,47804,10,44.95,13.24
2023100900,803,47804,11,44.95,12.74
2023100900,803,47804,12,44.92,12.25
2023100900,803,47804,13,44.85,11.78
2023100900,803,47804,14,44.74,11.32
2023100900,803,47804,15,44.58,10.88
2023100900,803,47804,16,44.37,10.45
2023100900,803,47804,17,44.13,10.03
2023100900,803,44911,1,43.24,15.1
2023100900,803,44911,2,42.75,14.72
2023100900,803,44911,3,42.25,14.3
2023100900,803,44911,4,41.75,13.83
2023100900,803,44911,5,41.24,13.34
2023100900,803,44911,6,40.73,12.81
2023100900,803,44911,7,40.22,12.25
2023100900,803,44911,8,39.71,11.67
2023100900,803,44911,9,39.21,11.07
2023100900,803,44911,10,38.71,10.46
2023100900,803,44911,11,38.21,9.85
2023100900,803,44911,12,37.72,9.23
2023100900,803,44911,13,37.24,8.62
2023100900,803,44911,14,36.79,8.02
2023100900,803,44911,15,36.34,7.46
2023100900,803,44911,16,35.9,6.91
2023100900,803,44911,17,35.47,6.38
2023100900,803,48097,1,45.54,12.73
2023100900,803,48097,2,44.91,12.31
2023100900,803,48097,3,44.28,11.89
2023100900,803,48097,4,43.62,11.49
2023100900,803,48097,5,42.95,11.09
2023100900,803,48097,6,42.28,10.7
2023100900,803,48097,7,41.62,10.32
2023100900,803,48097,8,40.95,9.95
2023100900,803,48097,9,40.29,9.58
2023100900,803,48097,10,39.64,9.21
2023100900,803,48097,11,39.0,8.85
2023100900,803,48097,12,38.38,8.49
2023100900,803,48097,13,37.78,8.09
2023100900,803,48097,14,37.2,7.72
2023100900,803,48097,15,36.63,7.33
2023100900,803,48097,16,36.08,6.92
2023100900,803,48097,17,35.55,6.52
2023100900,886,42361,1,93.88,35.93
2023100900,886,42361,2,93.89,36.23
2023100900,886,42361,3,93.97,36.54
2023100900,886,42361,4,94.11,36.85
2023100900,886,42361,5,94.32,37.14
2023100900,886,42361,6,94.59,37.43
2023100900,886,42361,7,94.92,37.71
2023100900,886,42361,8,95.3,37.98
2023100900,886,42361,9,95.71,38.24
2023100900,886,42361,10,96.14,38.48
2023100900,886,56529,1,101.76,31.1
2023100900,886,56529,2,101.49,31.58
2023100900,886,56529,3,101.24,32.09
2023100900,886,56529,4,101.01,32.63
2023100900,886,56529,5,100.8,33.19
2023100900,886,56529,6,100.61,33.77
2023100900,886,56529,7,100.44,34.35
2023100900,886,56529,8,100.3,34.94
2023100900,886,56529,9,100.17,35.54
2023100900,886,56529,10,100.06,36.13
2023100900,933,53509,1,86.58,21.29
2023100900,933,53509,2,86.66,21.46
2023100900,933,53509,3,86.76,21.6
2023100900,933,53509,4,86.88,21.71
2023100900,933,53509,5,87.02,21.77
2023100900,933,53509,6,87.18,21.78
2023100900,933,52875,1,91.09,22.16
2023100900,933,52875,2,90.95,22.22
2023100900,933,52875,3,90.84,22.26
2023100900,933,52875,4,90.75,22.27
2023100900,933,52875,5,90.68,22.24
2023100900,933,52875,6,90.62,22.15
2023100900,1207,45215,1,85.35,27.35
2023100900,1207,45215,2,85.55,27.08
2023100900,1207,45215,3,85.71,26.79
2023100900,1207,45215,4,85.82,26.47
2023100900,1207,45215,5,85.89,26.14
2023100900,1207,45215,6,85.91,25.81
2023100900,1207,45215,7,85.88,25.5
2023100900,1207,45215,8,85.83,25.2
2023100900,1207,45215,9,85.73,24.96
2023100900,1207,45215,10,85.61,24.77
2023100900,1207,46087,1,80.41,10.52
2023100900,1207,46087,2,80.27,10.37
2023100900,1207,46087,3,80.12,10.19
2023100900,1207,46087,4,79.98,10.0
2023100900,1207,46087,5,79.83,9.79
2023100900,1207,46087,6,79.71,9.59
2023100900,1207,46087,7,79.6,9.4
2023100900,1207,46087,8,79.51,9.21
2023100900,1207,46087,9,79.45,9.05
2023100900,1207,46087,10,79.42,8.92
2023100900,1207,48241,1,82.91,16.93
2023100900,1207,48241,2,82.84,16.6
2023100900,1207,48241,3,82.73,16.31
2023100900,1207,48241,4,82.61,16.06
2023100900,1207,48241,5,82.49,15.86
2023100900,1207,48241,6,82.38,15.73
2023100900,1207,48241,7,82.29,15.67
2023100900,1207,48241,8,82.25,15.68
2023100900,1207,48241,9,82.24,15.75
2023100900,1207,48241,10,82.28,15.9
2023100900,1207,48097,1,79.62,14.3
2023100900,1207,48097,2,79.68,14.95
2023100900,1207,48097,3,79.73,15.6
2023100900,1207,48097,4,79.77,16.26
2023100900,1207,48097,5,79.8,16.91
2023100900,1207,48097,6,79.82,17.57
2023100900,1207,48097,7,79.85,18.22
2023100900,1207,48097,8,79.9,18.87
2023100900,1207,48097,9,79.96,19.52
2023100900,1207,48097,10,80.06,20.17
2023100900,1366,55877,1,100.8,31.91
2023100900,1366,55877,2,100.97,31.99
2023100900,1366,55877,3,101.19,32.07
2023100900,1366,55877,4,101.44,32.14
2023100900,1366,55877,5,101.74,32.17
2023100900,1366,55877,6,102.06,32.18
2023100900,1366,45021,1,110.32,33.76
2023100900,1366,45021,2,110.2,33.45
2023100900,1366,45021,3,110.06,33.11
2023100900,1366,45021,4,109.89,32.73
2023100900,1366,45021,5,109.69,32.3
2023100900,1366,45021,6,109.5,31.86
2023100900,1366,48097,1,104.92,33.77
2023100900,1366,48097,2,105.34,33.34
2023100900,1366,48097,3,105.75,32.88
2023100900,1366,48097,4,106.17,32.39
2023100900,1366,48097,5,106.56,31.9
2023100900,1366,48097,6,106.94,31.4
2023100900,1425,55105,1,80.25,17.48
2023100900,1425,55105,2,80.13,17.7
2023100900,1425,55105,3,79.97,17.94
2023100900,1425,55105,4,79.78,18.2
2023100900,1425,55105,5,79.55,18.46
2023100900,1425,55105,6,79.28,18.73
2023100900,1425,46902,1,81.09,23.53
2023100900,1425,46902,2,80.93,23.2
2023100900,1425,46902,3,80.75,22.87
2023100900,1425,46902,4,80.57,22.52
2023100900,1425,46902,5,80.39,22.16
2023100900,1425,46902,6,80.23,21.78
2023100900,1425,54597,1,76.19,15.44
2023100900,1425,54597,2,75.84,15.83
2023100900,1425,54597,3,75.54,16.26
2023100900,1425,54597,4,75.27,16.74
2023100900,1425,54597,5,75.05,17.23
2023100900,1425,54597,6,74.87,17.75
2023100900,1487,48241,1,105.38,35.48
2023100900,1487,48241,2,105.4,36.07
2023100900,1487,48241,3,105.42,36.68
2023100900,1487,48241,4,105.43,37.31
2023100900,1487,48241,5,105.41,37.97
2023100900,1487,48241,6,105.37,38.64
2023100900,1487,48241,7,105.31,39.32
2023100900,1487,48241,8,105.21,40.01
2023100900,1487,48241,9,105.07,40.71
2023100900,1487,48241,10,104.89,41.41
2023100900,1487,44911,1,109.07,34.45
2023100900,1487,44911,2,109.49,34.5
2023100900,1487,44911,3,109.88,34.59
2023100900,1487,44911,4,110.25,34.71
2023100900,1487,44911,5,110.58,34.88
2023100900,1487,44911,6,110.86,35.09
2023100900,1487,44911,7,111.1,35.35
2023100900,1487,44911,8,111.29,35.66
2023100900,1487,44911,9,111.44,36.03
2023100900,1487,44911,10,111.53,36.46
2023100900,1487,47807,1,100.76,36.69
2023100900,1487,47807,2,101.03,37.33
2023100900,1487,47807,3,101.28,37.97
2023100900,1487,47807,4,101.5,38.61
2023100900,1487,47807,5,101.71,39.25
2023100900,1487,47807,6,101.89,39.88
2023100900,1487,47807,7,102.05,40.51
2023100900,1487,47807,8,102.17,41.13
2023100900,1487,47807,9,102.28,41.74
2023100900,1487,47807,10,102.36,42.33
2023100900,1600,52685,1,86.28,51.33
2023100900,1600,52685,2,86.35,51.45
2023100900,1600,52685,3,86.45,51.54
2023100900,1600,52685,4,86.58,51.62
2023100900,1600,52685,5,86.7,51.65
2023100900,1600,52685,6,86.81,51.65
2023100900,1600,52685,7,86.88,51.62
2023100900,1600,52875,1,88.02,50.22
2023100900,1600,52875,2,87.81,50.39
2023100900,1600,52875,3,87.6,50.54
2023100900,1600,52875,4,87.4,50.69
2023100900,1600,52875,5,87.24,50.85
2023100900,1600,52875,6,87.1,51.01
2023100900,1600,52875,7,86.99,51.16
2023100900,1630,46902,1,72.28,30.52
2023100900,1630,46902,2,72.24,30.74
2023100900,1630,46902,3,72.24,31.01
2023100900,1630,46902,4,72.27,31.32
2023100900,1630,46902,5,72.34,31.66
2023100900,1630,46902,6,72.44,32.05
2023100900,1630,46902,7,72.57,32.46
2023100900,1630,46902,8,72.74,32.9
2023100900,1630,46902,9,72.93,33.35
2023100900,1630,46902,10,73.17,33.81
2023100900,1630,46902,11,73.44,34.28
2023100900,1630,46902,12,73.75,34.73
2023100900,1630,52685,1,75.79,40.81
2023100900,1630,52685,2,75.77,40.67
2023100900,1630,52685,3,75.81,40.54
2023100900,1630,52685,4,75.89,40.43
2023100900,1630,52685,5,76.04,40.37
2023100900,1630,52685,6,76.26,40.36
2023100900,1630,52685,7,76.57,40.38
2023100900,1630,52685,8,76.93,40.42
2023100900,1630,52685,9,77.35,40.48
2023100900,1630,52685,10,77.83,40.52
2023100900,1630,52685,11,78.34,40.57
2023100900,1630,52685,12,78.89,40.6
2023100900,1630,55907,1,86.41,39.74
2023100900,1630,55907,2,86.03,39.99
2023100900,1630,55907,3,85.65,40.2
2023100900,1630,55907,4,85.27,40.38
2023100900,1630,55907,5,84.89,40.52
2023100900,1630,55907,6,84.52,40.63
2023100900,1630,55907,7,84.15,40.7
2023100900,1630,55907,8,83.79,40.74
2023100900,1630,55907,9,83.45,40.75
2023100900,1630,55907,10,83.12,40.72
2023100900,1630,55907,11,82.81,40.66
2023100900,1630,55907,12,82.53,40.57
2023100900,1710,48241,1,44.83,38.84
2023100900,1710,48241,2,44.87,39.2
2023100900,1710,48241,3,44.86,39.61
2023100900,1710,48241,4,44.78,40.06
2023100900,1710,48241,5,44.68,40.54
2023100900,1710,48241,6,44.53,41.06
2023100900,1710,48241,7,44.36,41.62
2023100900,1710,48241,8,44.16,42.21
2023100900,1710,48241,9,43.95,42.83
2023100900,1710,48241,10,43.73,43.48
2023100900,1710,48241,11,43.52,44.14
2023100900,1710,48241,12,43.31,44.83
2023100900,1710,44911,1,47.6,45.28
2023100900,1710,44911,2,47.92,45.41
2023100900,1710,44911,3,48.19,45.56
2023100900,1710,44911,4,48.44,45.74
2023100900,1710,44911,5,48.66,45.94
2023100900,1710,44911,6,48.8,46.17
2023100900,1710,44911,7,48.89,46.43
2023100900,1710,44911,8,48.93,46.71
2023100900,1710,44911,9,48.92,47.0
2023100900,1710,44911,10,48.86,47.3
2023100900,1710,44911,11,48.73,47.63
2023100900,1710,44911,12,48.55,47.98
2023100900,1710,47932,1,42.55,40.09
2023100900,1710,47932,2,42.67,40.53
2023100900,1710,47932,3,42.73,40.99
2023100900,1710,47932,4,42.75,41.46
2023100900,1710,47932,5,42.71,41.97
2023100900,1710,47932,6,42.63,42.5
2023100900,1710,47932,7,42.54,43.07
2023100900,1710,47932,8,42.42,43.65
2023100900,1710,47932,9,42.28,44.24
2023100900,1710,47932,10,42.15,44.84
2023100900,1710,47932,11,42.0,45.44
2023100900,1710,47932,12,41.86,46.04
2023100900,1740,45215,1,60.01,21.57
2023100900,1740,45215,2,60.48,21.13
2023100900,1740,45215,3,60.93,20.68
2023100900,1740,45215,4,61.35,20.21
2023100900,1740,45215,5,61.74,19.75
2023100900,1740,45215,6,62.1,19.3
2023100900,1740,45215,7,62.42,18.89
2023100900,1740,45215,8,62.72,18.5
2023100900,1740,45215,9,62.97,18.17
2023100900,1740,45215,10,63.2,17.89
2023100900,1740,45215,11,63.39,17.67
2023100900,1740,45215,12,63.55,17.53
2023100900,1740,53649,1,50.02,23.17
2023100900,1740,53649,2,50.25,23.41
2023100900,1740,53649,3,50.46,23.67
2023100900,1740,53649,4,50.64,23.97
2023100900,1740,53649,5,50.8,24.31
2023100900,1740,53649,6,50.94,24.69
2023100900,1740,53649,7,51.06,25.11
2023100900,1740,53649,8,51.15,25.58
2023100900,1740,53649,9,51.23,26.08
2023100900,1740,53649,10,51.32,26.62
2023100900,1740,53649,11,51.4,27.17
2023100900,1740,53649,12,51.49,27.72
2023100900,1740,42381,1,42.72,33.21
2023100900,1740,42381,2,42.77,33.07
2023100900,1740,42381,3,42.84,32.92
2023100900,1740,42381,4,42.94,32.77
2023100900,1740,42381,5,43.08,32.63
2023100900,1740,42381,6,43.24,32.49
2023100900,1740,42381,7,43.44,32.36
2023100900,1740,42381,8,43.67,32.25
2023100900,1740,42381,9,43.94,32.15
2023100900,1740,42381,10,44.25,32.09
2023100900,1740,42381,11,44.59,32.05
2023100900,1740,42381,12,44.96,32.03
2023100900,1740,48097,1,51.83,23.57
2023100900,1740,48097,2,51.9,24.32
2023100900,1740,48097,3,51.98,25.08
2023100900,1740,48097,4,52.06,25.84
2023100900,1740,48097,5,52.13,26.58
2023100900,1740,48097,6,52.19,27.3
2023100900,1740,48097,7,52.25,27.99
2023100900,1740,48097,8,52.3,28.64
2023100900,1740,48097,9,52.34,29.23
2023100900,1740,48097,10,52.38,29.75
2023100900,1740,48097,11,52.42,30.22
2023100900,1740,48097,12,52.46,30.63
2023100900,1765,47804,1,71.04,20.98
2023100900,1765,47804,2,70.77,20.97
2023100900,1765,47804,3,70.44,20.98
2023100900,1765,47804,4,70.04,21.02
2023100900,1765,47804,5,69.59,21.08
2023100900,1765,47804,6,69.08,21.17
2023100900,1765,47804,7,68.55,21.28
2023100900,1765,47804,8,68.02,21.4
2023100900,1765,47804,9,67.47,21.52
2023100900,1765,47804,10,66.93,21.64
2023100900,1765,47804,11,66.41,21.78
2023100900,1765,45215,1,62.59,31.0
2023100900,1765,45215,2,62.72,30.66
2023100900,1765,45215,3,62.87,30.28
2023100900,1765,45215,4,63.06,29.87
2023100900,1765,45215,5,63.26,29.42
2023100900,1765,45215,6,63.48,28.95
2023100900,1765,45215,7,63.73,28.47
2023100900,1765,45215,8,64.0,27.97
2023100900,1765,45215,9,64.28,27.47
2023100900,1765,45215,10,64.58,26.97
2023100900,1765,45215,11,64.88,26.48
2023100900,1765,53649,1,58.66,17.9
2023100900,1765,53649,2,58.64,17.23
2023100900,1765,53649,3,58.62,16.54
2023100900,1765,53649,4,58.6,15.83
2023100900,1765,53649,5,58.59,15.12
2023100900,1765,53649,6,58.58,14.41
2023100900,1765,53649,7,58.59,13.71
2023100900,1765,53649,8,58.63,13.03
2023100900,1765,53649,9,58.68,12.37
2023100900,1765,53649,10,58.76,11.73
2023100900,1765,53649,11,58.88,11.12
2023100900,1765,46087,1,68.08,15.56
2023100900,1765,46087,2,68.29,16.09
2023100900,1765,46087,3,68.44,16.64
2023100900,1765,46087,4,68.52,17.21
2023100900,1765,46087,5,68.54,17.77
2023100900,1765,46087,6,68.5,18.32
2023100900,1765,46087,7,68.41,18.85
2023100900,1765,46087,8,68.28,19.34
2023100900,1765,46087,9,68.13,19.8
2023100900,1765,46087,10,67.95,20.22
2023100900,1765,46087,11,67.76,20.61
2023100900,1765,48241,1,73.32,17.61
2023100900,1765,48241,2,74.07,17.89
2023100900,1765,48241,3,74.83,18.18
2023100900,1765,48241,4,75.58,18.48
2023100900,1765,48241,5,76.32,18.79
2023100900,1765,48241,6,77.05,19.11
2023100900,1765,48241,7,77.75,19.43
2023100900,1765,48241,8,78.44,19.74
2023100900,1765,48241,9,79.11,20.05
2023100900,1765,48241,10,79.76,20.35
2023100900,1765,48241,11,80.38,20.65
2023100900,1765,48097,1,66.01,16.22
2023100900,1765,48097,2,66.1,16.8
2023100900,1765,48097,3,66.17,17.4
2023100900,1765,48097,4,66.23,17.99
2023100900,1765,48097,5,66.28,18.55
2023100900,1765,48097,6,66.32,19.09
2023100900,1765,48097,7,66.36,19.6
2023100900,1765,48097,8,66.4,20.08
2023100900,1765,48097,9,66.42,20.52
2023100900,1765,48097,10,66.45,20.93
2023100900,1765,48097,11,66.47,21.3
2023100900,1797,48241,1,71.03,32.16
2023100900,1797,48241,2,71.29,31.59
2023100900,1797,48241,3,71.55,30.98
2023100900,1797,48241,4,71.81,30.35
2023100900,1797,48241,5,72.08,29.69
2023100900,1797,48241,6,72.37,29.0
2023100900,1797,48241,7,72.69,28.31
2023100900,1797,45021,1,78.65,23.28
2023100900,1797,45021,2,78.22,23.61
2023100900,1797,45021,3,77.78,23.94
2023100900,1797,45021,4,77.31,24.28
2023100900,1797,45021,5,76.84,24.64
2023100900,1797,45021,6,76.37,24.99
2023100900,1797,45021,7,75.92,25.33
2023100900,1797,47932,1,70.36,31.14
2023100900,1797,47932,2,70.79,30.62
2023100900,1797,47932,3,71.23,30.09
2023100900,1797,47932,4,71.66,29.56
2023100900,1797,47932,5,72.09,29.07
2023100900,1797,47932,6,72.51,28.59
2023100900,1797,47932,7,72.9,28.12
2023100900,1968,53649,1,38.59,19.52
2023100900,1968,53649,2,38.82,19.07
